transformation,replica,state,frame,distance,angle1,angle2,torsion1,torsion2,torsion3,arc_length1,arc_length2,d0
CHEMBL1078774~CHEMBL1078691,replica-1,0,0,14.653033,74.11275,53.724197,-92.51551,-58.865025,-146.23206,18.953865,13.739623,14.675823450088501
CHEMBL1078774~CHEMBL1078691,replica-1,0,1,14.819369,82.86824,51.330257,-94.59629,-54.672863,-142.77762,21.433603,13.276406,14.675823450088501
CHEMBL1078774~CHEMBL1078691,replica-1,0,2,14.525698,67.66941,55.333397,-94.12756,-78.24614,-154.52173,17.155634,14.0281925,14.675823450088501
CHEMBL1078774~CHEMBL1078691,replica-1,0,3,14.487883,63.973957,58.04049,-96.25224,-60.628033,-149.39795,16.176535,14.67619,14.675823450088501
CHEMBL1078774~CHEMBL1078691,replica-1,0,4,14.403367,73.17162,53.548626,-79.01436,-63.767788,-141.85168,18.394335,13.461384,14.675823450088501
CHEMBL1078774~CHEMBL1078691,replica-1,0,5,14.817829,75.61021,60.855156,-93.96233,-67.29419,-149.94894,19.554304,15.738355,14.675823450088501
CHEMBL1078774~CHEMBL1078691,replica-1,0,6,14.767175,65.39785,60.31292,-97.44509,-82.03599,-156.04518,16.855368,15.5448,14.675823450088501
CHEMBL1078774~CHEMBL1078691,replica-1,0,7,14.94233,71.46943,63.883102,-81.84258,-63.674904,-154.68135,18.638716,16.660257,14.675823450088501
CHEMBL1078774~CHEMBL1078691,replica-1,0,8,14.646912,68.52663,51.57336,-101.74578,-68.11309,-157.13078,17.51793,13.18405,14.675823450088501
CHEMBL1078774~CHEMBL1078691,replica-1,0,9,14.522386,75.90253,55.292248,-93.34176,-78.711945,-144.7076,19.238516,14.014564,14.675823450088501
CHEMBL1078774~CHEMBL1078691,replica-1,0,10,14.717014,74.24956,52.136147,-91.695435,-72.57633,-150.42609,19.071768,13.391708,14.675823450088501
CHEMBL1078774~CHEMBL1078691,replica-1,0,11,14.7114935,64.32322,55.003586,-89.20702,-67.972305,-140.51178,16.515886,14.12294,14.675823450088501
CHEMBL1078774~CHEMBL1078691,replica-1,0,12,14.608286,62.910816,53.19026,-84.28379,-67.45424,-124.99801,16.039911,13.561532,14.675823450088501
CHEMBL1078774~CHEMBL1078691,replica-1,0,13,14.671845,82.91018,54.498734,-111.70928,-82.34623,-164.47589,21.230976,13.9556,14.675823450088501
CHEMBL1078774~CHEMBL1078691,replica-1,0,14,14.687995,63.692417,53.736137,-84.96672,-64.535576,-137.84187,16.327797,13.775467,14.675823450088501
CHEMBL1078774~CHEMBL1078691,replica-1,0,15,14.835886,72.87122,50.586807,-93.11453,-65.23261,-137.27695,18.868914,13.098698,14.675823450088501
CHEMBL1078774~CHEMBL1078691,replica-1,0,16,14.8322315,67.48338,56.61932,-72.81511,-81.224205,-140.10078,17.46951,14.657116,14.675823450088501
CHEMBL1078774~CHEMBL1078691,replica-1,0,17,14.418553,70.732956,54.952988,-114.565315,-57.63375,-141.84631,17.800035,13.828987,14.675823450088501
CHEMBL1078774~CHEMBL1078691,replica-1,0,18,14.875017,69.94414,61.51352,-87.3009,-76.33378,-168.65222,18.158758,15.970017,14.675823450088501
CHEMBL1078774~CHEMBL1078691,replica-1,0,19,14.803414,68.49823,56.45361,-94.91809,-65.385414,-155.76213,17.697773,14.585825,14.675823450088501
CHEMBL1078774~CHEMBL1078691,replica-1,0,20,14.981936,65.04199,55.822514,-98.32902,-57.179775,-130.26804,17.007448,14.5967,14.675823450088501
CHEMBL1078774~CHEMBL1078691,replica-1,0,21,14.916452,70.75519,61.769753,-94.21923,-68.36625,-146.0512,18.42049,16.081211,14.675823450088501
CHEMBL1078774~CHEMBL1078691,replica-1,0,22,14.586411,66.16129,52.627403,-102.54947,-76.894135,-141.22693,16.843401,13.397932,14.675823450088501
CHEMBL1078774~CHEMBL1078691,replica-1,0,23,14.559805,67.3843,50.192574,-94.41237,-66.82955,-130.61871,17.123465,12.754763,14.675823450088501
CHEMBL1078774~CHEMBL1078691,replica-1,0,24,14.924772,66.74284,52.70893,-108.124176,-82.87274,-145.64828,17.385605,13.72996,14.675823450088501
CHEMBL1078774~CHEMBL1078691,replica-1,24,0,16.358255,54.690586,50.510796,-128.72234,-64.85832,-166.43384,15.614458,14.421105,16.350362300872803
CHEMBL1078774~CHEMBL1078691,replica-1,24,1,16.322094,54.69541,43.444458,-118.95392,-86.71855,-164.00768,15.581316,12.376208,16.350362300872803
CHEMBL1078774~CHEMBL1078691,replica-1,24,2,16.389275,57.45493,45.37749,-95.51081,-87.47464,-161.19911,16.4348,12.980085,16.350362300872803
CHEMBL1078774~CHEMBL1078691,replica-1,24,3,16.475481,48.229836,52.440144,-122.14949,-96.00389,-152.78836,13.868556,15.079236,16.350362300872803
CHEMBL1078774~CHEMBL1078691,replica-1,24,4,16.537424,50.35372,50.345028,-116.59598,-76.13957,-153.72086,14.533721,14.531211,16.350362300872803
CHEMBL1078774~CHEMBL1078691,replica-1,24,5,15.8867,58.646374,54.220207,-106.070724,-96.55131,-151.74551,16.261187,15.033919,16.350362300872803
CHEMBL1078774~CHEMBL1078691,replica-1,24,6,16.464775,55.650772,49.865276,-129.27205,-67.74023,-154.15843,15.992059,14.329512,16.350362300872803
CHEMBL1078774~CHEMBL1078691,replica-1,24,7,16.459541,50.25373,51.555935,-125.58438,-84.49982,-151.4917,14.43655,14.810637,16.350362300872803
CHEMBL1078774~CHEMBL1078691,replica-1,24,8,16.346687,44.886414,51.884098,-101.289825,-77.42896,-146.7441,12.806252,14.802715,16.350362300872803
CHEMBL1078774~CHEMBL1078691,replica-1,24,9,16.340025,47.635937,50.682255,-110.76371,-94.93544,-130.91899,13.58516,14.453932,16.350362300872803
CHEMBL1078774~CHEMBL1078691,replica-1,24,10,16.136988,44.28436,52.00637,-103.45517,-79.57946,-153.89279,12.4724045,14.64726,16.350362300872803
CHEMBL1078774~CHEMBL1078691,replica-1,24,11,16.17325,43.81332,48.30176,-132.01376,-70.201065,-156.53563,12.36747,13.634451,16.350362300872803
CHEMBL1078774~CHEMBL1078691,replica-1,24,12,16.313976,56.477943,50.2638,-122.12242,-80.16303,-151.3581,16.081112,14.311742,16.350362300872803
CHEMBL1078774~CHEMBL1078691,replica-1,24,13,16.229633,43.834446,49.40632,-118.046036,-80.1482,-152.56783,12.416569,13.99486,16.350362300872803
CHEMBL1078774~CHEMBL1078691,replica-1,24,14,16.278103,55.16266,44.46127,-128.69426,-86.78725,-151.67749,15.672069,12.631736,16.350362300872803
CHEMBL1078774~CHEMBL1078691,replica-1,24,15,16.778194,63.333324,51.8646,-117.7591,-67.50133,-141.54034,18.546198,15.187757,16.350362300872803
CHEMBL1078774~CHEMBL1078691,replica-1,24,16,16.183594,50.456467,56.70102,-106.59506,-78.51762,-150.6831,14.251781,16.0156,16.350362300872803
CHEMBL1078774~CHEMBL1078691,replica-1,24,17,16.518742,57.896706,49.91055,-124.88534,-98.56537,-165.21478,16.691992,14.389532,16.350362300872803
CHEMBL1078774~CHEMBL1078691,replica-1,24,18,16.252348,64.57969,54.722847,-129.89252,-90.792274,-157.60294,18.318478,15.522518,16.350362300872803
CHEMBL1078774~CHEMBL1078691,replica-1,24,19,16.496773,54.392265,51.59575,-130.36754,-88.545074,-144.50648,15.660785,14.855602,16.350362300872803
CHEMBL1078774~CHEMBL1078691,replica-1,24,20,16.263927,48.065285,55.61657,-124.74467,-79.96845,-148.95853,13.643767,15.787268,16.350362300872803
CHEMBL1078774~CHEMBL1078691,replica-1,24,21,16.36461,71.73859,51.320747,-105.14068,-75.809715,-145.43448,20.489712,14.658044,16.350362300872803
CHEMBL1078774~CHEMBL1078691,replica-1,24,22,16.396551,50.976276,47.010548,-112.43436,-92.252365,-123.93227,14.588075,13.453187,16.350362300872803
CHEMBL1078774~CHEMBL1078691,replica-1,24,23,16.28373,63.54774,47.838497,-108.47281,-89.60688,-156.6424,18.060566,13.595925,16.350362300872803
CHEMBL1078774~CHEMBL1078691,replica-1,24,24,16.354801,60.272488,52.845,-112.02885,-102.48723,-163.1771,17.204487,15.084348,16.350362300872803
CHEMBL1082249~CHEMBL1077227,replica-1,0,0,18.670801,65.38172,79.05367,6.609027,-21.366955,61.6702,21.305742,25.76098,18.488787412643433
CHEMBL1082249~CHEMBL1077227,replica-1,0,1,18.615011,51.04838,80.019455,-5.076839,-13.579002,66.83155,16.585274,25.99778,18.488787412643433
CHEMBL1082249~CHEMBL1077227,replica-1,0,2,18.778614,68.93522,81.60021,12.837671,-23.38366,54.944008,22.593426,26.744358,18.488787412643433
CHEMBL1082249~CHEMBL1077227,replica-1,0,3,18.808334,62.536407,80.77606,7.298723,-19.985044,64.40602,20.528662,26.516144,18.488787412643433
CHEMBL1082249~CHEMBL1077227,replica-1,0,4,18.084787,60.684048,80.51412,-7.717765,14.371543,54.732334,19.154257,25.413403,18.488787412643433
CHEMBL1082249~CHEMBL1077227,replica-1,0,5,18.14203,58.589474,73.58914,-1.6829084,-13.317808,56.832466,18.551662,23.30113,18.488787412643433
CHEMBL1082249~CHEMBL1077227,replica-1,0,6,18.361095,59.86158,78.58223,-5.67673,-18.541954,72.37838,19.183336,25.182585,18.488787412643433
CHEMBL1082249~CHEMBL1077227,replica-1,0,7,18.487066,60.47013,81.63751,1.3364391,-5.113271,55.563755,19.511303,26.341173,18.488787412643433
CHEMBL1082249~CHEMBL1077227,replica-1,0,8,18.273842,57.01082,82.197525,-12.492996,6.373745,59.954628,18.182957,26.215971,18.488787412643433
CHEMBL1082249~CHEMBL1077227,replica-1,0,9,18.299198,46.34794,77.99215,2.7419982,-20.88194,53.21105,14.802663,24.90923,18.488787412643433
CHEMBL1082249~CHEMBL1077227,replica-1,0,10,18.57298,59.70698,80.37626,6.880602,-11.855865,60.985558,19.354595,26.05474,18.488787412643433
CHEMBL1082249~CHEMBL1077227,replica-1,0,11,18.432873,58.87154,79.016335,4.9566903,4.8916707,59.289917,18.939817,25.420687,18.488787412643433
CHEMBL1082249~CHEMBL1077227,replica-1,0,12,18.287266,50.94993,78.75691,3.0035377,0.27393657,53.76156,16.26184,25.13708,18.488787412643433
CHEMBL1082249~CHEMBL1077227,replica-1,0,13,18.289158,57.974,75.68726,-4.417178,-6.5487533,57.561985,18.50565,24.159832,18.488787412643433
CHEMBL1082249~CHEMBL1077227,replica-1,0,14,18.639702,59.201733,78.58897,-0.39020377,-20.127136,57.438347,19.259754,25.566889,18.488787412643433
CHEMBL1082249~CHEMBL1077227,replica-1,0,15,18.73473,66.88095,78.41904,12.025775,-12.217232,69.417755,21.868916,25.641668,18.488787412643433
CHEMBL1082249~CHEMBL1077227,replica-1,0,16,18.459263,54.638157,76.36042,1.027158,-20.392445,58.890945,17.603043,24.601412,18.488787412643433
CHEMBL1082249~CHEMBL1077227,replica-1,0,17,18.406054,65.105576,79.41763,0.83061147,-13.921106,71.493095,20.91492,25.512615,18.488787412643433
CHEMBL1082249~CHEMBL1077227,replica-1,0,18,18.687283,61.311726,77.86744,-4.186655,-7.133431,62.155212,19.997103,25.396822,18.488787412643433
CHEMBL1082249~CHEMBL1077227,replica-1,0,19,18.765356,60.610565,83.080055,-16.477455,1.7115711,51.451477,19.851006,27.210152,18.488787412643433
CHEMBL1082249~CHEMBL1077227,replica-1,0,20,18.635195,51.99393,78.439545,-1.3098271,11.732483,44.012695,16.910791,25.51211,18.488787412643433
CHEMBL1082249~CHEMBL1077227,replica-1,0,21,18.476057,54.23452,84.70735,-11.219844,-14.181885,57.558174,17.4889,27.315413,18.488787412643433
CHEMBL1082249~CHEMBL1077227,replica-1,0,22,18.660261,55.58035,82.8935,11.856117,-5.3062205,48.78148,18.101574,26.997004,18.488787412643433
CHEMBL1082249~CHEMBL1077227,replica-1,0,23,18.470203,53.409397,80.86212,-13.042122,-19.060616,64.26003,17.217365,26.067186,18.488787412643433
CHEMBL1082249~CHEMBL1077227,replica-1,0,24,18.5372,68.57605,80.0797,-0.13048892,-10.80872,65.18701,22.186766,25.908598,18.488787412643433
CHEMBL1082249~CHEMBL1077227,replica-1,24,0,19.233393,77.007225,66.2292,8.365411,-76.51212,83.27871,25.85025,22.232218,19.108155965805054
CHEMBL1082249~CHEMBL1077227,replica-1,24,1,19.110674,60.294125,64.41026,3.0117998,-77.69734,95.840324,20.110754,21.483667,19.108155965805054
CHEMBL1082249~CHEMBL1077227,replica-1,24,2,19.225716,66.79295,62.664513,13.379411,-88.61719,84.55817,22.412512,21.027205,19.108155965805054
CHEMBL1082249~CHEMBL1077227,replica-1,24,3,18.961414,52.62426,66.0298,-2.8694212,-82.00652,84.935036,17.415424,21.851845,19.108155965805054
CHEMBL1082249~CHEMBL1077227,replica-1,24,4,18.954845,55.35595,68.39901,11.8703985,-79.749115,87.52768,18.3131,22.628065,19.108155965805054
CHEMBL1082249~CHEMBL1077227,replica-1,24,5,19.056847,77.93953,66.309975,1.3190687,-83.79783,80.50827,25.923054,22.055012,19.108155965805054
CHEMBL1082249~CHEMBL1077227,replica-1,24,6,19.282923,59.78676,65.94486,23.23163,-94.082054,88.497475,20.121262,22.193775,19.108155965805054
CHEMBL1082249~CHEMBL1077227,replica-1,24,7,19.20261,68.916145,72.98467,23.811861,-76.427055,63.115154,23.09716,24.460722,19.108155965805054
CHEMBL1082249~CHEMBL1077227,replica-1,24,8,19.017082,67.62076,63.651314,-10.342902,-56.20403,89.220695,22.444054,21.12655,19.108155965805054
CHEMBL1082249~CHEMBL1077227,replica-1,24,9,19.007357,65.22004,67.24663,11.126208,-66.65784,78.25612,21.636156,22.30846,19.108155965805054
CHEMBL1082249~CHEMBL1077227,replica-1,24,10,18.974705,49.753704,60.39483,18.499777,-90.97243,86.78051,16.476988,20.00102,19.108155965805054
CHEMBL1082249~CHEMBL1077227,replica-1,24,11,19.311012,59.30815,64.2265,8.61933,-63.402084,91.48538,19.989264,21.646948,19.108155965805054
CHEMBL1082249~CHEMBL1077227,replica-1,24,12,18.980536,62.51993,67.67271,13.111114,-83.19748,70.70355,20.711155,22.41813,19.108155965805054
CHEMBL1082249~CHEMBL1077227,replica-1,24,13,18.868368,61.328747,67.71759,3.404825,-69.55599,88.31845,20.196486,22.300428,19.108155965805054
CHEMBL1082249~CHEMBL1077227,replica-1,24,14,18.891968,67.72696,66.42029,1.1430106,-91.97303,87.463524,22.33141,21.900564,19.108155965805054
CHEMBL1082249~CHEMBL1077227,replica-1,24,15,19.094524,58.34989,65.05291,14.841184,-87.94208,77.11676,19.44582,21.679684,19.108155965805054
CHEMBL1082249~CHEMBL1077227,replica-1,24,16,19.08789,69.439156,66.6831,-10.234189,-72.38149,81.81321,23.133413,22.215242,19.108155965805054
CHEMBL1082249~CHEMBL1077227,replica-1,24,17,18.9552,54.474102,66.663055,-3.799606,-97.09965,81.78137,18.021704,22.054182,19.108155965805054
CHEMBL1082249~CHEMBL1077227,replica-1,24,18,19.061943,60.436855,68.21512,21.150576,-73.61845,86.752686,20.106958,22.694736,19.108155965805054
CHEMBL1082249~CHEMBL1077227,replica-1,24,19,19.006367,68.019424,64.64867,-2.8888366,-65.58472,75.457634,22.563652,21.445494,19.108155965805054
CHEMBL1082249~CHEMBL1077227,replica-1,24,20,18.922688,64.02278,64.97047,18.211763,-56.987656,77.24097,21.144367,21.457354,19.108155965805054
CHEMBL1082249~CHEMBL1077227,replica-1,24,21,19.340355,76.77749,53.594234,1.8662183,-66.713776,82.18177,25.916462,18.090887,19.108155965805054
CHEMBL1082249~CHEMBL1077227,replica-1,24,22,19.163061,66.51727,63.496265,11.3602295,-75.18716,89.45308,22.247269,21.236866,19.108155965805054
CHEMBL1082249~CHEMBL1077227,replica-1,24,23,19.20689,58.827866,61.85726,2.6431868,-89.91726,90.67522,19.720482,20.736006,19.108155965805054
CHEMBL1082249~CHEMBL1077227,replica-1,24,24,19.307693,78.96515,64.17113,-8.060395,-79.62788,93.949394,26.6099,21.624567,19.108155965805054
CHEMBL1086409~CHEMBL1084431,replica-1,0,0,18.802773,65.64761,112.072235,-117.3309,96.39816,-37.17482,21.543596,36.778774,18.5406231880188
CHEMBL1086409~CHEMBL1084431,replica-1,0,1,18.36991,52.70481,105.77638,-123.25246,106.36798,-30.821262,16.897974,33.913536,18.5406231880188
CHEMBL1086409~CHEMBL1084431,replica-1,0,2,18.510263,65.00872,105.7385,-122.75017,101.279724,-40.7074,21.002043,34.16041,18.5406231880188
CHEMBL1086409~CHEMBL1084431,replica-1,0,3,18.456303,55.91992,106.977776,-122.138016,93.79395,-47.203835,18.013105,34.46003,18.5406231880188
CHEMBL1086409~CHEMBL1084431,replica-1,0,4,18.451334,49.220333,104.1654,-129.57065,102.669754,-16.290668,15.850744,33.545063,18.5406231880188
CHEMBL1086409~CHEMBL1084431,replica-1,0,5,18.509953,58.180283,106.494064,-118.44301,100.38072,-35.984764,18.7957,34.40393,18.5406231880188
CHEMBL1086409~CHEMBL1084431,replica-1,0,6,18.37329,62.46293,108.45965,-118.76374,103.972946,-37.57919,20.03026,34.78023,18.5406231880188
CHEMBL1086409~CHEMBL1084431,replica-1,0,7,18.303585,66.13824,109.17355,-148.35745,110.29123,-37.837208,21.128378,34.876347,18.5406231880188
CHEMBL1086409~CHEMBL1084431,replica-1,0,8,18.433506,65.84245,107.42145,-131.00578,98.93,-26.582586,21.183187,34.560204,18.5406231880188
CHEMBL1086409~CHEMBL1084431,replica-1,0,9,18.586296,54.361607,105.35055,-117.19258,95.39853,-37.248985,17.634474,34.17488,18.5406231880188
CHEMBL1086409~CHEMBL1084431,replica-1,0,10,18.522799,57.401497,106.2312,-133.13962,120.63401,-35.75654,18.556974,34.34283,18.5406231880188
CHEMBL1086409~CHEMBL1084431,replica-1,0,11,18.474876,68.97994,107.7111,-114.64819,87.93716,-36.08698,22.242403,34.731167,18.5406231880188
CHEMBL1086409~CHEMBL1084431,replica-1,0,12,18.30757,54.20262,110.70771,-118.63222,77.49011,-37.437374,17.31922,35.37414,18.5406231880188
CHEMBL1086409~CHEMBL1084431,replica-1,0,13,18.402794,51.11625,105.88016,-114.52931,85.9887,-34.49581,16.417994,34.00758,18.5406231880188
CHEMBL1086409~CHEMBL1084431,replica-1,0,14,18.53313,48.886913,112.31146,-113.04764,91.48958,-28.330029,15.813164,36.32873,18.5406231880188
CHEMBL1086409~CHEMBL1084431,replica-1,0,15,18.59903,63.965958,109.624504,-126.39309,114.5314,-35.11915,20.764265,35.585682,18.5406231880188
CHEMBL1086409~CHEMBL1084431,replica-1,0,16,18.458078,59.45453,105.36239,-132.44218,107.90513,-24.08889,19.153528,33.94294,18.5406231880188
CHEMBL1086409~CHEMBL1084431,replica-1,0,17,18.499958,65.88704,102.60401,-120.925934,100.3234,-38.53541,21.273949,33.129314,18.5406231880188
CHEMBL1086409~CHEMBL1084431,replica-1,0,18,18.48839,64.57101,103.05406,-123.995926,108.6564,-51.025944,20.835983,33.253822,18.5406231880188
CHEMBL1086409~CHEMBL1084431,replica-1,0,19,18.493944,59.196205,111.56,-122.96641,85.06019,-30.482561,19.107365,36.009357,18.5406231880188
CHEMBL1086409~CHEMBL1084431,replica-1,0,20,18.487766,57.107883,106.76443,-133.10107,95.90824,-45.323177,18.427137,34.449932,18.5406231880188
CHEMBL1086409~CHEMBL1084431,replica-1,0,21,18.512014,57.662704,103.65619,-119.75215,87.52435,-45.977894,18.630566,33.49086,18.5406231880188
CHEMBL1086409~CHEMBL1084431,replica-1,0,22,18.829687,68.42408,110.416695,-136.38538,94.0389,-39.555756,22.48689,36.287346,18.5406231880188
CHEMBL1086409~CHEMBL1084431,replica-1,0,23,18.438673,56.595608,108.41986,-114.10681,99.71632,-32.290703,18.213346,34.891197,18.5406231880188
CHEMBL1086409~CHEMBL1084431,replica-1,0,24,18.651905,55.3629,106.958336,-115.55295,113.139885,-36.294796,18.02268,34.818913,18.5406231880188
CHEMBL1086409~CHEMBL1084431,replica-1,24,0,18.463829,45.34209,60.63085,-126.43548,51.270885,123.87178,14.611698,19.538572,18.2747745513916
CHEMBL1086409~CHEMBL1084431,replica-1,24,1,18.247871,69.26755,63.022396,-137.4723,74.3134,153.72107,22.060703,20.071714,18.2747745513916
CHEMBL1086409~CHEMBL1084431,replica-1,24,2,18.112944,67.91258,60.099724,-123.241066,68.22658,130.11208,21.46924,18.999355,18.2747745513916
CHEMBL1086409~CHEMBL1084431,replica-1,24,3,18.584412,57.248062,62.29936,-135.83578,57.56176,115.315315,18.568933,20.207369,18.2747745513916
CHEMBL1086409~CHEMBL1084431,replica-1,24,4,18.461233,63.440056,55.719067,-119.646034,44.061897,130.23436,20.440975,17.953201,18.2747745513916
CHEMBL1086409~CHEMBL1084431,replica-1,24,5,18.32677,45.645134,62.38376,-116.031265,36.19693,147.19435,14.600166,19.954224,18.2747745513916
CHEMBL1086409~CHEMBL1084431,replica-1,24,6,18.281818,59.321552,62.38253,-121.28569,50.095764,128.60188,18.928198,19.904888,18.2747745513916
CHEMBL1086409~CHEMBL1084431,replica-1,24,7,18.41617,65.019196,62.705036,-122.65457,48.200695,140.64784,20.898651,20.154829,18.2747745513916
CHEMBL1086409~CHEMBL1084431,replica-1,24,8,18.248594,60.079746,58.398834,-143.99437,64.10712,119.39463,19.135283,18.599915,18.2747745513916
CHEMBL1086409~CHEMBL1084431,replica-1,24,9,18.222086,60.00492,54.907932,-116.63528,62.563366,133.96365,19.083689,17.462666,18.2747745513916
CHEMBL1086409~CHEMBL1084431,replica-1,24,10,18.404697,49.74146,62.05233,-110.06175,68.54297,124.34104,15.978079,19.93261,18.2747745513916
CHEMBL1086409~CHEMBL1084431,replica-1,24,11,18.052237,49.954998,57.3078,-126.344215,71.78101,135.70518,15.739368,18.056025,18.2747745513916
CHEMBL1086409~CHEMBL1084431,replica-1,24,12,18.228586,50.340508,58.02948,-135.88734,48.835815,137.14519,16.015774,18.462011,18.2747745513916
CHEMBL1086409~CHEMBL1084431,replica-1,24,13,18.029745,60.881397,53.645695,-148.89009,57.19428,131.24246,19.158062,16.881142,18.2747745513916
CHEMBL1086409~CHEMBL1084431,replica-1,24,14,18.290928,45.37988,59.208664,-127.05298,47.095367,127.407875,14.486933,18.90159,18.2747745513916
CHEMBL1086409~CHEMBL1084431,replica-1,24,15,18.289276,58.360435,55.274906,-133.76653,67.148705,138.42212,18.629124,17.644196,18.2747745513916
CHEMBL1086409~CHEMBL1084431,replica-1,24,16,18.270254,54.830017,62.664017,-149.73244,56.51287,123.98998,17.483982,19.982056,18.2747745513916
CHEMBL1086409~CHEMBL1084431,replica-1,24,17,18.071787,48.69902,62.430954,-105.56265,53.17094,124.10454,15.360264,19.691484,18.2747745513916
CHEMBL1086409~CHEMBL1084431,replica-1,24,18,18.352049,65.780716,64.73525,-141.42645,52.352272,148.61688,21.069803,20.734938,18.2747745513916
CHEMBL1086409~CHEMBL1084431,replica-1,24,19,18.407995,60.924988,60.272552,-132.57245,59.588436,142.25125,19.573988,19.364374,18.2747745513916
CHEMBL1086409~CHEMBL1084431,replica-1,24,20,18.437088,43.515846,57.761395,-140.60689,71.6475,126.06658,14.002872,18.586918,18.2747745513916
CHEMBL1086409~CHEMBL1084431,replica-1,24,21,18.552021,58.92635,57.116074,-126.82548,59.297928,123.25847,19.07999,18.493834,18.2747745513916
CHEMBL1086409~CHEMBL1084431,replica-1,24,22,18.23518,54.503002,62.987118,-117.300606,59.48362,137.88947,17.346338,20.046528,18.2747745513916
CHEMBL1086409~CHEMBL1084431,replica-1,24,23,18.357275,42.935905,58.045715,-125.74794,47.55967,122.76683,13.756444,18.59755,18.2747745513916
CHEMBL1086409~CHEMBL1084431,replica-1,24,24,18.31412,54.44113,57.468422,-143.97433,54.58872,137.73341,17.401653,18.369303,18.2747745513916
CHEMBL1089393~CHEMBL1085895,replica-1,0,0,18.733276,55.47889,110.68539,-125.24295,95.29038,-24.468643,18.13923,36.1894,18.49690318107605
CHEMBL1089393~CHEMBL1085895,replica-1,0,1,18.5612,56.80325,111.61438,-134.67163,94.33181,-49.092335,18.401642,36.15793,18.49690318107605
CHEMBL1089393~CHEMBL1085895,replica-1,0,2,18.278957,57.87169,113.13176,-131.16017,110.50855,-35.61967,18.462688,36.092197,18.49690318107605
CHEMBL1089393~CHEMBL1085895,replica-1,0,3,18.126898,46.180454,112.26057,-126.99439,103.7983,-29.864742,14.610297,35.51633,18.49690318107605
CHEMBL1089393~CHEMBL1085895,replica-1,0,4,18.629343,56.988167,112.44067,-132.43259,92.6825,-54.397697,18.529324,36.559338,18.49690318107605
CHEMBL1089393~CHEMBL1085895,replica-1,0,5,18.59563,62.782055,107.194695,-119.671715,101.18463,-33.08384,20.376228,34.79057,18.49690318107605
CHEMBL1089393~CHEMBL1085895,replica-1,0,6,18.476654,65.31814,111.720985,-135.08078,95.65952,-27.354921,21.063692,36.027607,18.49690318107605
CHEMBL1089393~CHEMBL1085895,replica-1,0,7,18.20408,63.167088,110.782906,-134.77484,104.844795,-21.327026,20.069519,35.19807,18.49690318107605
CHEMBL1089393~CHEMBL1085895,replica-1,0,8,18.6731,49.35855,109.11412,-125.34206,86.16884,-21.809507,16.0863,35.561066,18.49690318107605
CHEMBL1089393~CHEMBL1085895,replica-1,0,9,18.441875,64.80646,113.37602,-119.1653,93.7856,-25.690859,20.859348,36.492504,18.49690318107605
CHEMBL1089393~CHEMBL1085895,replica-1,0,10,18.639927,64.21636,111.24795,-133.79434,97.01025,-21.359993,20.891386,36.192085,18.49690318107605
CHEMBL1089393~CHEMBL1085895,replica-1,0,11,18.539335,46.72175,110.526726,-115.25216,91.24689,-18.34396,15.11787,35.7634,18.49690318107605
CHEMBL1089393~CHEMBL1085895,replica-1,0,12,18.213774,59.60963,113.835236,-140.88329,97.00016,-49.78225,18.949324,36.18712,18.49690318107605
CHEMBL1089393~CHEMBL1085895,replica-1,0,13,18.628181,58.345814,112.92747,-122.72495,99.71373,-36.929665,18.969572,36.71533,18.49690318107605
CHEMBL1089393~CHEMBL1085895,replica-1,0,14,18.424185,67.799835,115.06248,-137.26352,108.26722,-27.419924,21.801895,36.999798,18.49690318107605
CHEMBL1089393~CHEMBL1085895,replica-1,0,15,18.593662,59.321976,112.89374,-128.3147,106.98512,-42.327427,19.251205,36.636345,18.49690318107605
CHEMBL1089393~CHEMBL1085895,replica-1,0,16,18.559616,68.78089,112.007774,-141.39058,101.47935,-30.594706,22.279947,36.282276,18.49690318107605
CHEMBL1089393~CHEMBL1085895,replica-1,0,17,18.576454,61.96583,112.376595,-125.25261,91.17085,-18.716848,20.09058,36.43477,18.49690318107605
CHEMBL1089393~CHEMBL1085895,replica-1,0,18,18.491747,58.76854,112.411476,-117.63184,114.47401,-28.18599,18.967068,36.27989,18.49690318107605
CHEMBL1089393~CHEMBL1085895,replica-1,0,19,18.78073,66.71446,111.680725,-127.01331,106.14233,-22.394564,21.868036,36.60733,18.49690318107605
CHEMBL1089393~CHEMBL1085895,replica-1,0,20,18.422606,63.347286,107.17801,-125.892105,117.45352,-38.828568,20.368378,34.461494,18.49690318107605
CHEMBL1089393~CHEMBL1085895,replica-1,0,21,18.57334,59.555508,109.53791,-144.49205,88.08663,-37.548946,19.305866,35.508457,18.49690318107605
CHEMBL1089393~CHEMBL1085895,replica-1,0,22,18.397757,68.38478,113.673645,-125.22551,101.64084,-32.410458,21.958452,36.50077,18.49690318107605
CHEMBL1089393~CHEMBL1085895,replica-1,0,23,18.65297,48.881985,113.268875,-141.07162,101.02302,-33.838787,15.91381,36.87533,18.49690318107605
CHEMBL1089393~CHEMBL1085895,replica-1,0,24,18.577147,58.504963,105.98565,-110.476776,107.445656,-32.909492,18.969202,34.36398,18.49690318107605
CHEMBL1089393~CHEMBL1085895,replica-1,24,0,18.274551,55.559746,65.414406,-113.955086,53.87513,112.594406,17.720842,20.863997,18.28869938850403
